(-5.580082500837038,-0.7865245478324899) (-6.32317168311559,6.9134381002808265) (5.50865740994392,5.614787406446424) (1.3593398576687925,4.712512327271896) 
(-5.580082500837262,-0.7865245478330569) (-7.6379476474446975,6.728117619680451) (4.412153661824455,6.686192687280577) (1.750280897286539,5.195761210934374) 
(24.774235032364352,-12.241388974410047) (-10.761027508502755,-16.6422579997214) (-12.597910287975031,0.8875384560895778) (-8.041960634267102,5.630367057966025) 
(24.77423503236608,-12.241388974409883) (-4.923735900304162,-19.52656732510203) (-13.829788725435067,-1.9531544421463654) (-9.085775172555028,5.5914857277171315) 
(37.88394726004382,-0.30083813180564145) (0.9135557078947683,-22.410876650482653) (-14.144747541236171,-5.2469135897471215) (-10.190333867732257,5.311705028955744) 
(35.39263028216143,16.65031262840099) (9.839750487980176,-22.48175996534267) (-13.300184847567122,-8.772773024560948) (-11.277270718544598,4.761226097028592) 
(31.39070463737029,38.300856679225745) (18.17894253440465,-18.55862247784066) (-11.099601843509339,-11.996077124161465) (-12.244021489447116,3.9416019448305963) 
(17.939268173889136,46.23324231164193) (25.57520306538742,-9.534195730116773) (-7.66315928399922,-14.202481906680283) (-12.988437371509315,2.9035090706370172) 
(-8.651283045279245,42.382329315848395) (29.802043548327536,1.3592553497250446) (-3.3138405055572933,-14.844540222744614) (-13.42384869141686,1.7516357985145137) 
(-33.757111778895656,26.335382869957012) (27.7636330038894,11.345356431276908) (1.2073571583269762,-13.846722346796957) (-13.504474442182229,0.6146660034658978) 
(-46.70236962556336,3.857758978747023) (19.809800926065215,17.550484832806745) (4.943765921836603,-11.577248280933404) (-13.25474319784087,-0.39011038033413437) 
(-42.926015391131834,-12.576319383708956) (8.80581432699722,18.459447877828257) (7.1912310882609365,-8.74903477943357) (-12.766889959345196,-1.1892561397234922) 
(-24.502156964711798,-17.4999108418022) (-1.3083897680524967,15.496222433948857) (7.780077436141551,-6.0821626694536715) (-12.168569799112205,-1.7686294575402972) 
(-0.4069750387979579,-14.230294607350533) (-7.081574491860811,11.372903083517677) (7.121131184070944,-3.971866486102295) (-11.577465387334849,-2.1592111414236888) 
(16.907014766320437,-10.449686200525996) (-7.177465726267034,8.01996890875235) (6.001228784158154,-2.448753881529225) (-11.062052932186615,-2.407901216374209) 
(19.222208050019283,-8.908900448062704) (-3.193844222466552,5.557819603760524) (5.186668005582051,-1.382356865456569) (-10.626800749340152,-2.5558172878035474) 
(8.591155131305012,-5.016313701595649) (1.3352818472120394,3.458709388820786) (5.040696857973605,-0.674200334357249) (-10.229829391431707,-2.6344200389971864) 
(-4.616046335922262,5.361866087915246) (3.359525085688839,2.276768318343182) (5.409426132234204,-0.2237369686158902) (-9.821535112906473,-2.668466819969847) 
(-10.44163130503859,16.44385480708554) (2.2718947913715613,3.5401282516926926) (5.8517168151105174,0.23312101966201887) (-9.378192888399402,-2.6693971490176653) 
(-7.909889479703121,16.614828562862385) (-0.18835662358366367,7.41462026109049) (6.015357520145431,1.0935049559041052) (-8.90964462440543,-2.6212839712176597) 
(-4.384854627244646,0.6992519631185307) (-2.052080424594398,11.329397012621161) (5.839394005860769,2.565656630050418) (-8.44219355637034,-2.4816137502851876) 
(-5.445233152227161,-22.43667873774495) (-3.085237455895166,11.494154374896796) (5.435910003048227,4.358214164246804) (-7.998351231354845,-2.209883364386806) 
(-7.9024355062773886,-36.39681344790082) (-4.368240291004165,6.2076364928877465) (4.850515229714377,5.748509567887176) (-7.593085222648416,-1.8075582681781852) 
(-4.5914587910160645,-31.278066722730827) (-6.230207790903198,-2.3681606377625917) (4.0181150638750465,6.050061296389596) (-7.242900666819143,-1.335412835770688) 
(5.858727571112606,-11.327244482142667) (-7.312044781436921,-9.737881485359333) (2.954509034017013,5.099254971438384) (-6.967974139716565,-0.8900035192228589) 
(16.994981949519097,10.205214904910067) (-5.931614619177559,-12.40680058914795) (1.9143544570266158,3.3600157084045423) (-6.778193515407141,-0.5550648639691556) 
(21.21854707887729,22.69972946084586) (-1.927266336140025,-10.002253476130159) (1.2971193901600537,1.6000127177701875) (-6.656196037904607,-0.36275707906678245) 
(15.968115679904459,24.27286993823164) (3.0722360355737064,-4.653755727679993) (1.3870451000681485,0.44893244662933196) (-6.555929052215839,-0.2877938944612636) 
(4.5983745759596655,18.86940257511604) (6.8346346539481795,1.0654045132816876) (2.1651289045247997,0.1671040012879887) (-6.4203035662898325,-0.2694819756685821) 
(-6.5019188452051235,11.587933990138632) (7.918101137919823,5.511402751352652) (3.3238060641268943,0.6836452359542693) (-6.205867488451587,-0.24064398997333347) 
(-13.49429695095199,6.931830493468499) (6.3861226020448685,8.241745373380384) (4.447257169546335,1.7638149637641074) (-5.89912354658088,-0.14733947367668843) 
(-18.67238110870939,5.535983010008623) (3.2066037895596207,9.875019454946198) (5.200668138540379,3.1867023460512316) (-5.516981593945748,0.045387743862332464) 
(-24.622076975550822,1.643833459743295) (-1.1929723591516963,11.179404721544325) (5.35881838126056,4.840312954011868) (-5.097788395062969,0.3592668802231431) 
(-26.513693325005562,-9.655478746902789) (-6.994412569840207,11.566723855608512) (4.715782672634745,6.626789714901666) (-4.696195370178811,0.8091807524818988) 
(-17.40571743271239,-22.745198627007074) (-13.241554382542976,9.291705273246404) (3.1264535447374247,8.265006907817511) (-4.381808888833566,1.3963191480710222) 
(-1.0176564763236569,-26.45321544048415) (-17.342679933823167,3.9324941049180167) (0.7243733986383075,9.30363309821871) (-4.226370967681804,2.091747745916497) 
(11.878925582059662,-19.48492631484551) (-17.582459592065405,-2.3003979419559815) (-2.0186406453649597,9.431817631106549) (-4.276950210027796,2.8338951108675796) 
(15.292815697604015,-6.5271639762994695) (-14.783553691480055,-6.891425544440222) (-4.560661384304345,8.70989350265764) (-4.538196306345873,3.5510384022005765) 
(6.002586274363869,1.2501201154189066) (-11.180268882857897,-8.42935232419403) (-6.599855240770569,7.506602422673073) (-4.9801732480498115,4.189439825620633) 
(0.2842385194154023,-7.393265388759777) (-9.765942812201919,-8.134799711391132) (-8.244966860313976,6.205656963974602) (-5.564582094467028,4.727616167768709) 
(0.2842385194165509,-7.393265388758828) (-9.698970688867321,-9.87679682874363) (-9.773737591756968,4.79102947972683) (-6.272243816594426,5.161245953587423) 
(15.055939522498548,31.369086335153746) (20.47409888281968,-13.493617929686966) (-0.43367713422013515,-15.629943757086558) (-8.1942081655969,-11.22847893676505) 
(15.055939522498473,31.369086335153746) (24.021571057577702,-6.102451091161106) (3.0610046108125797,-17.169015418964936) (-8.094680355503591,-12.524089790505018) 
(-1.3667666105934604,47.985712579096464) (27.569043232335655,1.2887157473644812) (7.112921981996994,-17.54708530877485) (-7.698798291121596,-13.894986616928431) 
(-20.00139015940593,47.18035827233246) (27.247006436609617,12.595082906046663) (11.418164455466297,-16.456654312437948) (-6.970753147624402,-15.241934242105467) 
(-46.39325270300321,39.868329329188356) (22.53428990763165,23.711692926703645) (15.327978327497416,-13.605126806645448) (-5.915589509160425,-16.433886432656454) 
(-61.64641235118662,23.928392582340184) (11.603137267540188,33.10544671656452) (18.00912558814681,-9.14271909411354) (-4.595206358888829,-17.336849818256997) 
(-59.17787523244853,-7.378617435466502) (-2.9219564446590844,38.74344139273147) (18.690943935588013,-3.4997206177945523) (-3.1390649854442287,-17.839113595731487) 
(-39.646357418241266,-40.640587545223354) (-16.86541480105759,37.0048956180631) (17.136847432103075,2.4495398590743473) (-1.7177758649680783,-17.87856672695599) 
(-9.863445114597411,-61.157951024667895) (-26.206867691562962,27.429182772839674) (13.75395827579903,7.510180541916567) (-0.49509296521698554,-17.47760478624056) 
(15.418141396689713,-61.10494429510068) (-28.530887194895865,13.01918004926208) (9.454865060166584,10.686987529207803) (0.41870468270033356,-16.748188976896152) 
(26.30248177538933,-40.580789238417324) (-24.898073214107182,-1.3783332579004886) (5.258564322419988,11.601257498240445) (0.9927648662462096,-15.858129791327611) 
(24.082893167366773,-10.344043404135228) (-18.700696950351478,-10.939956459021932) (1.8343249210646535,10.633781286253578) (1.2649305534085975,-14.975131710270796) 
(18.759685283406753,13.863824185728152) (-13.026298931467425,-13.377214266535441) (-0.657507508505244,8.723915163566092) (1.3053103085011883,-14.212451043057818) 
(16.00380984766185,21.223695270776716) (-8.606152221216888,-10.110627650594742) (-2.356516249015569,6.879184373177737) (1.1824055911314335,-13.603077081838805) 
(11.956597532350822,12.447843320127712) (-4.835343362702182,-5.109912264742164) (-3.4122088435080653,5.68376596363542) (0.9519915790214517,-13.114872330204985) 
(1.5488497528661598,-1.417367201055693) (-2.0181364399849144,-2.176958280175869) (-3.9504798884992627,5.111456489346058) (0.6599631438568332,-12.693960258256627) 
(-10.092048382211974,-7.827479063853483) (-1.6531973146010586,-2.5109175591464936) (-4.238825767306348,4.74327158190215) (0.3379946747785365,-12.306622653737822) 
(-10.9063616527427,-3.6348892361173277) (-4.031080193893274,-4.3552238633812745) (-4.685267878847639,4.204006095614105) (-0.01000900035832153,-11.953367779552947) 
(4.982987305368305,3.5323388103588007) (-6.600831117317059,-5.211674462441197) (-5.520296240570548,3.4526236581629983) (-0.4081386468763334,-11.651812129252054) 
(27.830687880450377,5.693986094223082) (-5.426742393956271,-4.379386738195182) (-6.46493965515874,2.699343472961764) (-0.88000482148248,-11.411080606468106) 
(39.22506401456084,3.6140245975366616) (1.1307089502617558,-3.0377728719511667) (-6.80234933281591,2.1168011194182967) (-1.4077516511457815,-11.223330342063226) 
(28.579042471487096,3.9040531003202243) (10.372896921116766,-2.18623838753762) (-5.89885824043303,1.7065082345412883) (-1.9160286498471768,-11.074064783629787) 
(2.3396480263943125,9.428017260868824) (17.10667516174585,-1.2663675470983273) (-3.740617695950213,1.435341198541467) (-2.3014928729412754,-10.951630349210648) 
(-23.01376490549107,15.981200319261676) (17.657941740623826,0.9550566852514428) (-1.01021106931651,1.4108909006274433) (-2.4886242305187825,-10.842142886294088) 
(-35.48821310072863,17.255942167477162) (12.235451133733848,4.720538299141912) (1.3376105168073766,1.8566510883204728) (-2.4701925095769255,-10.717698043062388) 
(-34.26449279365917,10.399271876064011) (3.8737379162630314,8.786373884950612) (2.602823266176355,2.9174814905761606) (-2.3068554949392963,-10.534398314764134) 
(-25.0481679081319,-2.065286702316334) (-4.199642996702489,11.236644594590022) (2.5772267410144516,4.4900856845265995) (-2.0951352947800794,-10.246022915637742) 
(-14.284041437075128,-13.926499000532157) (-10.101478518157794,10.750022879723508) (1.4540192837849513,6.216914509882224) (-1.9307610521346832,-9.825059713330718) 
(-7.145073396967822,-21.340986297178244) (-13.467076491329355,7.4686688584512035) (-0.3970506980533419,7.647807212948892) (-1.8857938761086972,-9.277219857589943) 
(-3.69389133270104,-26.8139725562065) (-15.150594748324941,2.4403174255829527) (-2.6446773412869984,8.426057175809992) (-2.003511459058136,-8.640831112500889) 
(3.033561905239386,-32.262326947237064) (-16.02094738887295,-3.8775760141272286) (-5.092884535769119,8.313175150233004) (-2.3064700079859533,-7.976987672379464) 
(17.443358607583978,-31.401533116497415) (-15.306181204194695,-11.479207713513581) (-7.55331146192022,7.107056176694909) (-2.803819803042802,-7.363621489871594) 
(31.528683290967155,-17.4792476840066) (-11.196186660030929,-18.878019644781986) (-9.634802566544849,4.722805115390501) (-3.4830208813290806,-6.891457324644105) 
(32.52519607056594,3.196255869914861) (-3.7674156747114633,-22.99647035335836) (-10.810041145696482,1.4339903616160772) (-4.293525415499045,-6.645446419220638) 
(21.10382671471448,16.56434752737242) (3.8961531026779417,-22.243370306364547) (-10.799930131747946,-2.119138415037899) (-5.150025793965099,-6.673126370313184) 
(5.922612732707001,18.180517723888016) (8.868625125396202,-18.340487868602015) (-9.797386794097426,-5.306587182458002) (-5.963992656080438,-6.968746422797004) 
(-2.901092729423698,6.471629302862011) (10.26410787423095,-14.056804299615154) (-8.294705458229336,-7.851064559254827) (-6.675902130625956,-7.489850184071619) 
(8.351456821878815,-0.6147338411654577) (9.58055400377042,-12.531962569018107) (-6.736109359006772,-9.939341425817574) (-7.2654580975621466,-8.190045458478417) 
(8.351456821878141,-0.6147338411654507) (11.548319658649323,-12.676805817967256) (-5.076651502094645,-11.91923346508255) (-7.731367159786065,-9.048280776171751) 
(-34.87396848971594,14.993730987531011) (15.337826926335143,21.6416682296337) (16.032782112498726,0.7307326909139875) (12.107862422386598,-11.543281269965156) 
(-34.873968489719395,14.993730987530002) (7.12084168567422,25.174482863658422) (17.796681820521126,4.4076645995148915) (13.444790113815518,-11.345128909694298) 
(-51.027432634024755,-4.300577433325316) (-1.0961435549875178,28.707297497682855) (18.269860505207657,8.639529733153106) (14.869567668294925,-10.83639881584055) 
(-52.20553535127629,-24.2009325310106) (-13.119199117082617,27.69399781237823) (17.153390102536733,13.069277108129013) (16.272996175290487,-9.982854207723225) 
(-43.91513483604442,-49.76000299039558) (-25.41983859230456,21.991787423669884) (14.126541158930968,16.971589555264234) (17.51400229156125,-8.79728978243044) 
(-24.164468279776557,-68.58718920744883) (-35.76709846597878,10.267362935877504) (9.32093035998187,19.505217299779293) (18.44542019509012,-7.352795236118858) 
(9.662189414669424,-68.70343137674965) (-41.46071716790247,-5.893112794959684) (3.2554719037771567,19.84877010247109) (18.945147874199336,-5.790753441547839) 
(46.911360302792815,-47.6691009300778) (-39.1841174216986,-22.08097744168022) (-3.0783585936392077,17.651690193013945) (18.949762562324672,-4.301471328149372) 
(71.63133125726623,-12.759197047417695) (-28.130888554411726,-33.31274473806738) (-8.365266799911742,13.301077426641713) (18.489008798544212,-3.074411788211632) 
(73.10654837469806,20.053336582759513) (-11.253153751060296,-36.31905971630778) (-11.458482249300264,7.832208293390062) (17.693180268205772,-2.2414188549561933) 
(50.0479702645998,36.69131320838748) (5.972170896684086,-31.594103599680746) (-11.873249672776316,2.4983209195012295) (16.759236221103247,-1.8405975722201446) 
(14.447769562417905,36.06760449177923) (17.764446074960055,-22.948916597728328) (-10.008980135296506,-1.7854778694182771) (15.887799619009185,-1.821492267737471) 
(-16.084440790532508,29.412660115586764) (21.16862157881388,-14.450687499931712) (-6.951184152226246,-4.722835906427659) (15.21827574723233,-2.0858100436499356) 
(-28.81580220688831,24.607753413724996) (17.378814501966165,-7.5204927293071675) (-3.923675602073736,-6.448448366399511) (14.79511724255041,-2.5316301721009564) 
(-22.772932193530277,19.119804924563745) (10.58925106293189,-1.7224274283641317) (-1.7270688692287004,-7.174385618025936) (14.580193266195883,-3.0725585086423433) 
(-8.923149617076927,7.691044460235362) (5.2235053269399,2.7825704733167336) (-0.48513788654304346,-7.091122177981495) (14.498836546265942,-3.6373952051128757) 
(-1.5021594174609898,-5.779352770611134) (3.1210377306480437,4.594730131419834) (0.17024099263900622,-6.511710343402398) (14.488632087017843,-4.173440241050389) 
(-5.439645346975697,-10.026886950518405) (2.767099756366834,3.2330022159206555) (0.6326942294523225,-5.896921682485595) (14.52052715735038,-4.65932611082201) 
(-13.265350659650968,1.424725740618817) (1.4854135168523899,0.870472637261384) (0.9666858409132858,-5.574635521161919) (14.584652346691353,-5.1073842304072645) 
(-15.193183471419202,20.12277000572472) (-1.6401610966215168,1.2061657312694876) (0.954531994419199,-5.411536725093436) (14.663311747259293,-5.5391553262850755) 
(-9.97122668228723,28.862263711718555) (-5.219970615005454,5.947481712759046) (0.41573850972155774,-4.849690568680145) (14.720802488268296,-5.94698724993403) 
(-4.232613227796292,17.72975647459911) (-7.569385551931864,12.747992385962007) (-0.5887351747332816,-3.3813514665821356) (14.716424320536412,-6.277211009600087) 
(-3.351644873399587,-6.824928139086536) (-8.566671548576732,16.925467837752247) (-1.8560581358548676,-1.0508033504468866) (14.621442805304216,-6.45555611706202) 
(-5.899315020586744,-29.16600587111272) (-9.356384266955288,15.317382030024806) (-3.263731647853748,1.4815441564382892) (14.421201021494856,-6.436987718211005) 
(-6.277978964614969,-38.41713969956056) (-10.7463776216968,8.445303796581484) (-4.842598874510108,3.3478611369990037) (14.104295195925685,-6.240272343574978) 
(-0.3773950657864338,-34.23332507008013) (-12.225591566293751,-0.6065214923238944) (-6.646813115497154,3.9635176595026334) (13.654627798033285,-5.943849134775658) 
(10.460704292033292,-22.23710170867223) (-12.314513183756826,-8.672558683432497) (-8.574188435524235,3.234740406696957) (13.056991883744843,-5.6528816394328825) 
(20.306944285483677,-9.2294724660042) (-9.84976780211478,-13.912052335814517) (-10.31496699345709,1.460949205140719) (12.312682519864568,-5.463095701080644) 
(25.527779029298692,-0.9927323532095486) (-5.065056778304952,-16.086695552992616) (-11.486374576742755,-0.8951469444685013) (11.451626754570867,-5.438640982817255) 
(28.849184345022902,2.525273475895648) (0.9497844512632869,-16.32060260307945) (-11.809587309496651,-3.440410189713764) (10.530612709791143,-5.608657437294851) 
(31.898950938211996,8.64596751365383) (7.747213371291962,-15.725599058066033) (-11.12652669780601,-5.957312982566543) (9.622925292452189,-5.978316876776859) 
(28.43357640700456,21.384958924313157) (15.263226615644966,-13.688440956260763) (-9.319290967335256,-8.26748628310167) (8.812292818888812,-6.539017806900278) 
(12.961392548666321,32.578019681777995) (21.962730222309624,-8.64972871721509) (-6.39557115421103,-10.021922026622523) (8.188283975402499,-7.262421410088855) 
(-7.265729880880344,30.44944626531152) (25.016686393148362,-0.9737136696568223) (-2.7058164014846016,-10.777745424243555) (7.827733599031865,-8.087114027504105) 
(-17.940206571679845,17.128122152382733) (23.30473912189273,6.200768082316708) (1.0893394837414074,-10.367213530675393) (7.7660147241553315,-8.924850592323125) 
(-17.074325790322067,2.975704107695427) (19.07767753418237,10.23648678659526) (4.418046703944063,-9.076234552141477) (7.986635047506944,-9.692542070029074) 
(-4.3147449016306005,-4.744378908222795) (15.054634299091893,10.937620548894571) (7.098792206580315,-7.413224050854051) (8.443036279474077,-10.34080241939651) 
(2.9348335234729803,8.520350793983834) (14.037996482711254,9.819752604600582) (9.383722085023132,-5.7829437756829885) (9.091348290975086,-10.857865456223966) 
(2.934833523473523,8.520350793984024) (14.729500340475097,11.82731296412964) (11.643116002070384,-4.082787221620503) (9.916359367849903,-11.24735574678339) 
(-13.746042109142106,-33.857100926299424) (-22.93965723841973,16.912231795432163) (0.4427518738188428,15.005989388371129) (11.8693293106522,19.1283862103668) 
(-13.746042109141747,-33.857100926299424) (-26.178492106371024,8.934840329788857) (-3.4149785546691778,17.036013686006125) (11.755940035467155,20.394874155542876) 
(4.556429707907585,-47.08314097171482) (-29.41732697432232,0.9574488641455723) (-7.781463974524505,17.812952262477378) (11.319586559148458,21.771591275021347) 
(24.053897157730045,-49.13541762360374) (-28.343743517050225,-10.13625486970508) (-12.318007842503963,17.092050524582604) (10.529178412879267,23.153712786137916) 
(46.33230205853826,-44.42525005147639) (-22.67617752198045,-21.71351489750852) (-16.325103070577722,14.590575456602487) (9.398539344884703,24.409788992387277) 
(63.817565972923795,-24.741383253614746) (-11.759386039154911,-32.18096783717924) (-19.029665908224903,10.35771268089457) (7.998937437338334,25.4002673952508) 
(66.84374451593415,8.620240194862516) (3.277273693134007,-38.0105189273697) (-19.695849454054464,4.8448862017932655) (6.46273105907736,26.003265324306536) 
(48.51406812220451,46.01561136345945) (19.026959946360684,-35.979422682242706) (-17.94407904040978,-0.9662702232141348) (4.968422526416621,26.153490080482378) 
(14.235484980694224,72.5107736011532) (30.457817946996208,-25.137249686501143) (-14.057553673052471,-5.766362446351636) (3.6999694686363798,25.87795355148245) 
(-20.5847544321131,75.12124446489541) (33.8119750746689,-8.052301162638962) (-9.009815932937473,-8.373063674441722) (2.7906676279106044,25.305134827483418) 
(-39.46377343385893,51.32110665038121) (28.96180657717815,9.647725067818852) (-4.079574651050161,-8.24775937394485) (2.2816348412974903,24.63423952258396) 
(-39.18443495719067,12.926035968161544) (19.663374024472397,21.73997593983899) (-0.26056189710959904,-5.782575101476571) (2.120757645402947,24.070837729013903) 
(-30.88472393949062,-22.298354926737606) (10.430759049729108,24.785601412660043) (2.103025787442027,-2.1284648011107077) (2.2026029349938874,23.757040760326664) 
(-23.887612928650807,-39.96555469435685) (3.153717411995156,19.531675310786778) (3.1699480738174377,1.3522059734264509) (2.4171535428675472,23.731958623715997) 
(-17.348223090916633,-36.6203307211317) (-2.4746687846383058,10.115013333954323) (3.223280428295802,3.680651454666016) (2.674001491677183,23.939279590300302) 
(-5.838377374565703,-22.094537640353998) (-6.56224755078287,1.4865511865390926) (2.5135226790341845,4.59183620135927) (2.903487596367768,24.273010202970564) 
(8.939111894246103,-11.271631445584744) (-7.937882810944418,-3.7193515986158996) (1.3746851035217664,4.416472467071454) (3.057591427248497,24.632117761420705) 
(17.365863574344136,-10.743439390308176) (-5.831654191700862,-6.375167189372504) (0.29322819625068264,3.6236508154247424) (3.1209248498606423,24.9505830653616) 
(11.814933619195177,-14.333185933904549) (-1.7399189845707137,-8.906530459088419) (-0.3014417704166236,2.423429088755112) (3.1163956569106928,25.190653791443324) 
(-2.766310461247344,-12.279594056151112) (1.043909164982887,-12.283707831525263) (-0.3561062538177107,0.7591516652148865) (3.087711797782072,25.3191054667135) 
(-12.49516162237328,-2.75714217033198) (0.39211261828764354,-15.17701901721546) (-0.24332136669977034,-1.3976087780411086) (3.064842431635061,25.297007880856995) 
(-7.833427041601353,7.261883554607588) (-2.551990478582233,-15.826655336256815) (-0.4129577771635884,-3.832631667620075) (3.042097194596966,25.092284699419686) 
(7.779307679269245,10.903611466999605) (-4.397698242056716,-14.115614334278245) (-0.9587850529009696,-6.184292028339024) (2.990126521863641,24.697161932213547) 
(22.630407258562617,8.456785457363706) (-2.564742052916188,-11.54651140810406) (-1.505613834944581,-8.199790671033163) (2.891465371294912,24.129659072423536) 
(27.58499947716268,5.725857712151039) (2.767422036427202,-9.55392827816604) (-1.4896953862638822,-9.857015328680687) (2.7683579417623174,23.418521416553908) 
(21.43039377986564,7.568146594615894) (9.266984414432127,-8.204804838866549) (-0.5445153138555529,-11.251782966118963) (2.6817925796359647,22.588193833999714) 
(8.748741750392961,13.17398256343542) (14.316401989109309,-6.421602308146403) (1.307719522947826,-12.400538297155686) (2.706572314475423,21.657536068367303) 
(-3.497894784221648,17.652119665145506) (16.377775699948483,-3.3175557951608368) (3.7184346013459177,-13.165449985893169) (2.9018296604831484,20.65037083631101) 
(-9.396239105591548,18.882024247744287) (15.55360365816283,0.8416269143623363) (6.226319271606706,-13.35990898546135) (3.293206549763779,19.604446437002302) 
(-9.567846012992026,20.078352949422907) (13.339666977250445,5.2905990639835965) (8.495591440766612,-12.878285083368239) (3.873610743941417,18.56950104921896) 
(-11.48653635926583,22.443817460089438) (11.085296371368448,10.021449523140397) (10.413923576272126,-11.675679599550284) (4.61850334407792,17.60040540023607) 
(-19.210482664261804,20.13212890453297) (8.378845003258853,15.309649426974808) (11.94263366504618,-9.686179740324322) (5.499225752723781,16.756090433012638) 
(-26.213198293577122,8.479995521938683) (3.8524816625119556,20.05317054704508) (12.903279814967242,-6.908790354309341) (6.479575974266833,16.099530744135084) 
(-23.031150617929377,-6.607861008993424) (-2.323857676452339,22.05122241960983) (13.023337662084872,-3.6019190636118195) (7.504061656113002,15.684721985747787) 
(-11.750837591783467,-13.047416292878143) (-7.750444695327866,20.49428184947513) (12.232103804054193,-0.2604029722360399) (8.501419509436667,15.534649619442487) 
(-1.8750703943208942,-10.84576704651688) (-10.519170574218434,17.420056811422644) (10.79721157618624,2.7173822228337388) (9.408625091833704,15.634295529922646) 
(3.1410171276616574,0.15120575517339163) (-10.960973627400623,14.864583155731413) (9.110164995639847,5.2530119164488) (10.19084015227052,15.949919416895698) 
(-10.640527739939374,5.735853681260121) (-10.220888902421029,14.900210172453972) (7.446545402813932,7.590733317834938) (10.840259780102675,16.454255485244815) 
(-10.640527739939252,5.7358536812617835) (-12.728004185779465,16.251688856487462) (5.644143554466228,10.037397746202272) (11.356907457922375,17.14512114000604) 
(29.841964137796165,-9.841056388452314) (-11.175519864315346,-22.163099228047592) (-14.04875049794641,-1.1924378645723268) (-16.211237266443145,0.3822059825763735) 
(29.841964137797312,-9.84105638845217) (-4.144172716516172,-24.481843512061953) (-15.251956339626261,-4.855923100558444) (-17.36910214730401,0.14707126631312528) 
(39.15999142502243,4.8612224375219775) (2.88717443128327,-26.80058779607634) (-15.350680754087817,-8.8836358369552) (-18.578093709767124,-0.3900960880419073) 
(40.41102963417902,21.21863404249644) (12.11403003444515,-25.655189243787557) (-14.172488910474556,-13.00350293162471) (-19.74695185207276,-1.2507795832720316) 
(39.9724115196814,40.6321914372979) (21.63565457115036,-20.655666381753953) (-11.521794880026771,-16.640749026991166) (-20.76575304487399,-2.4200465638725284) 
(24.75805611692646,54.99056821568091) (31.05393214938774,-11.081931822853939) (-7.383564415978648,-19.133414161045668) (-21.517847546871238,-3.834737268447576) 
(-5.52579589502396,59.54264092164447) (36.88741169044523,1.8749155613794821) (-2.047463748922709,-19.856531527258916) (-21.894200462620237,-5.37918957996391) 
(-41.203773999876894,45.6144995705128) (35.585426706266965,15.904319808487728) (3.644539668375066,-18.46015364664847) (-21.830144888263654,-6.898305691231947) 
(-69.0538278398714,15.118011846163574) (25.877016178902807,26.65198306458008) (8.471788644368365,-15.117789434899171) (-21.344356728559063,-8.227957930970625) 
(-74.81035652346053,-18.225120202698957) (9.606591310603008,30.214080686039356) (11.258664659665763,-10.651539231961298) (-20.552816279067212,-9.243579236146857) 
(-54.41289596039436,-37.233379052879386) (-8.020183674387354,25.919887905570025) (11.383260824054116,-6.242787648355287) (-19.645548142869014,-9.902603111332317) 
(-17.603260036385493,-36.76822886472674) (-20.840920240116287,17.14697964800626) (9.116515023246693,-2.860323780369284) (-18.827343036380633,-10.251062176412072) 
(19.692024237187855,-26.60874095827745) (-24.988590670831705,8.483669821486224) (5.517073653360504,-0.8472972783669658) (-18.24841920011112,-10.387753506501515) 
(42.105002472628506,-17.392398491527967) (-20.348766769992068,2.214132937801364) (1.9562859266288444,-0.007093814413704469) (-17.95971118343367,-10.414859757004084) 
(42.97943822652503,-10.849928625972575) (-10.428009286437833,-1.8838544118954204) (-0.46091641237261627,0.018846200351910036) (-17.911187529899824,-10.41018516751437) 
(29.12326287966229,-1.5247903814969586) (-0.3012177323477907,-4.4403086166450985) (-1.3035879318954664,-0.4778524024122667) (-17.990890643724068,-10.425582049786351) 
(14.262224317858477,11.907078684781828) (6.56078942100056,-4.79957888620325) (-0.8119623211032115,-1.2035514698858787) (-18.081022826221513,-10.491241265506966) 
(6.764115711162536,22.270712677847335) (9.921246856563107,-1.994039567066282) (0.48253378104165456,-1.7371210154879704) (-18.097414286560735,-10.609605533466475) 
(3.811248924687744,20.731895888465512) (11.515004073529571,3.253373483353763) (2.1661329921038126,-1.6382131609923398) (-17.995039901569516,-10.7475493769254) 
(-1.8088630795423493,8.0155580044881) (12.41300844523967,8.138211369718137) (4.045434700703062,-0.7435201788134537) (-17.752035432421547,-10.846101849121142) 
(-11.549472289504147,-5.583050914492647) (11.986805123086588,10.026832730317345) (5.961791577083426,0.683159048606698) (-17.35861440273023,-10.850413886171033) 
(-19.49707986115723,-9.926055160103452) (9.2655248257708,8.71135734999827) (7.630945668058335,2.154853056053913) (-16.822031155169746,-10.737612992519033) 
(-20.067507833952718,-4.075557707305339) (4.671633611400933,6.372585702240137) (8.72556753201173,3.3395431730558927) (-16.174989478724992,-10.519444103929262) 
(-14.21360743570482,4.582569061583064) (-0.05666152762424548,5.41230504079877) (9.088026591884605,4.265126327598126) (-15.47059018970902,-10.219822181992761) 
(-7.3984878789173125,8.03996928473141) (-3.405663880200787,6.49204743818158) (8.8160961902456,5.200091984940827) (-14.764053877155328,-9.849233993709609) 
(-3.5727699615977597,3.889576698891273) (-5.1488915178069306,8.386420571181603) (8.144222980417915,6.368644129812974) (-14.096231516712042,-9.396878363155363) 
